0.844034759	0.656128204
0.572807381	0.44234033
0.54790598	0.920459708
0.186893681	0.578907359
0.281581844	0.221349711
0.534830196	0.237911518
0.966160152	0.386247697
0.161191896	0.748563254
0.497811189	0.576368377
0.221088279	0.645540603
0.387338373	0.116612513
0.473173739	0.992139091
0.934363284	0.393971991
0.340472343	0.35274395
0.176037872	0.592858845
0.359097703	0.281903232
0.828023365	0.480866668
0.11899169	0.807345919
0.19144896	0.104720127
0.381218029	0.563329083
0.100016365	0.385866124
0.120215451	0.830869213
0.350088203	0.731468199
0.547015339	0.344906058
0.117163446	0.74234898
0.475600136	0.883168504
0.173332291	0.657686044
0.28182653	0.672898557
0.587290886	0.478663155
0.322056706	0.862958519
0.975288748	0.362246745
0.345451765	0.795080225
0.795884822	0.868269414
0.519708321	0.337430774
0.115500575	0.65025051
0.797053781	0.720183252
0.108875458	0.353773436
0.831450546	0.015634146
0.364306299	0.330822719
0.851338399	0.837807472
0.995081717	0.036595439
0.740125563	0.700884875
0.55196131	0.177149675
0.196427412	0.695688996
0.231790259	0.981569773
0.401430892	0.732972041
0.816757593	0.596065487
0.754919954	0.879136304
0.949770924	0.00230692
0.492075921	0.30105473
0.066342956	0.50255208
0.151827618	0.79490003
0.9454322	0.049424844
0.257461043	0.754208573
0.114826747	0.080096635
0.518197445	0.90792314
0.392799166	0.265225271
0.00819387	0.363558468
0.079238536	0.526262822
0.316141574	0.09680674
0.18507777	0.842044105
0.409067506	0.741174762
0.964789129	0.754012971
0.100952506	0.961464862
0.975887143	0.518049518
0.875260497	0.382979802
0.41956229	0.946258194
0.458141793	0.068445093
0.334246917	0.443980592
0.037619523	0.043852314
0.327927627	0.636809364
0.226369917	0.644750406
0.709640056	0.556831159
0.418021758	0.016267632
0.330577897	0.950908123
0.887534432	0.124857775
0.066227813	0.212989644
0.279803798	0.571908169
0.593530122	0.761090563
0.508584711	0.19390608
0.164957462	0.52842521
0.279799214	0.557080798
0.716445864	0.108597218
0.233361587	0.008189711
0.373802094	0.385815045
0.825997409	0.727888061
0.596084603	0.086489199
0.551102166	0.941233585
0.73876764	0.713993949
0.25924507	0.047037287
0.701841477	0.387709204
0.515384764	0.236391425
0.686040256	0.736030842
0.678858364	0.470075561
0.772643382	0.680557701
0.885233411	0.751414943
0.413627258	0.750262185
0.428729536	0.553916078
0.843119567	0.548863698
0.970273886	0.913868315
0.755730988	0.633926313
0.978004761	0.141353085
0.478332711	0.358417572
0.28040522	0.734838854
0.335792973	0.530679579
0.87517947	0.903807295
0.979129622	0.310928347
0.420726718	0.293857967
0.08286494	0.943450471
0.89760838	0.938672132
0.093605424	0.391927815
0.690061091	0.376235846
0.597608259	0.648889749
0.333083614	0.368922583
0.446849187	0.330307003
0.2923612	0.848415317
0.91082725	0.573643208
0.741037898	0.101365484
0.466023484	0.247385755
0.44719781	0.38210117
0.406164433	0.130036225
0.226868696	0.310033512
0.112433263	0.782312093
0.010630598	0.939767487
0.017714988	0.766701728
0.086449432	0.107307464
0.311235706	0.653534854
0.143140765	0.98296889
0.859612112	0.343625173
0.308584304	0.740453016
0.014391879	0.771523405
0.825287879	0.545552219
